sale_id,vehicle_id,customer_id,sale_date,sale_price
360693,891480,2200,2003-08-29,22863
612751,71413,1249,2022-03-24,47292
826172,322359,1494,2021-08-13,40409
200277,86435,1708,2023-08-15,35060
191829,719170,1622,2020-02-14,42359
597419,388226,493,2012-09-20,38021
314026,570814,194,2018-11-27,37656
221627,325551,3538,2014-07-06,38002
759204,760608,2814,2016-04-06,44356
180728,389880,2996,2020-01-15,31190
766005,184102,1470,2013-04-11,32490
59705,617201,1969,2021-01-31,25884
771271,659099,2281,2023-05-20,27205
131742,340918,1889,2022-07-12,43980
265966,142546,3876,2023-04-27,34014
54367,682715,436,2021-02-07,32836
455663,854990,312,2019-04-01,23275
797407,277878,2786,2014-03-31,41693
776065,294273,3971,2019-07-23,44993
371730,752054,93,2021-10-06,32132
175449,839104,1466,2019-08-29,37198
586450,915028,1406,2023-08-03,43718
754375,87993,946,2006-12-07,38122
694235,394789,411,2004-08-16,30510
84868,257168,1769,2009-09-10,27181
755676,662426,1522,2015-05-17,46598
661162,578315,1425,2009-10-08,40373
175491,615899,2435,2023-03-19,38289
940139,283685,1839,2020-12-27,22060
139027,72333,1228,2004-05-14,41646
682243,40837,1757,2023-01-11,37905
578556,830872,784,2021-07-25,40583
693063,211831,2365,2014-08-06,28162
594211,443999,1198,2018-10-18,32460
285868,677877,2661,2020-11-09,25333
910484,55591,546,2018-05-14,24570
163058,282018,590,2008-04-12,41902
153229,757891,332,2023-09-24,39996
520127,887286,3901,2015-09-21,26048
816410,389712,988,2023-01-16,47729
962014,737263,2187,2017-01-23,45618
281409,998051,1888,2023-10-01,27102
609878,785250,976,2003-09-04,36114
131434,79277,1086,2023-06-27,25857
171642,537282,3949,2020-02-28,25910
234098,183414,1966,2022-02-23,41334
395313,658034,1934,2023-04-28,24972
476692,464340,3945,2022-06-01,29024
254103,586825,1705,2020-01-10,36611
386363,187086,123,2023-11-19,38294
590932,883503,630,2023-09-21,34329
35546,981544,3796,2023-12-19,45988
602089,377585,3328,2017-02-01,25855
470623,841791,435,2020-08-19,44401
950984,16032,1119,2019-08-13,25862
508350,46204,1763,2011-08-01,40521
412890,68730,1645,2018-05-18,57976
855251,582525,538,2022-04-04,25126
194722,602774,823,2023-04-26,37382
700486,910884,32,2023-09-06,25432
670380,42739,3183,2018-03-17,22905
434446,894590,1379,2013-04-21,26906
709884,192942,2230,2020-01-29,27511
635913,831071,1153,2013-04-13,26213
110683,231465,868,2023-04-03,25583
525514,274523,753,2023-06-21,23635
165573,594306,1110,2006-09-02,24797
265242,422021,2571,2004-06-30,24758
297982,917937,1654,2013-08-21,20716
427814,241066,3177,2019-04-23,41790
710967,970371,1128,2019-05-22,26257
484734,523350,478,2015-08-22,38288
387399,420166,3674,2022-08-27,25474
566753,468153,166,2019-03-09,26637
230808,304915,1409,2018-06-11,38973
59612,609842,1822,2014-10-27,37068
237694,488514,48,2015-07-22,33865
476737,693074,1377,2021-12-29,43153
587943,519024,1731,2019-08-27,42047
109312,920407,2622,2020-01-31,47701
985110,8952,1979,2020-07-26,41783
217387,525919,1902,2010-07-01,37293
758940,405059,2530,2022-06-15,38002
23809,506558,1095,2019-08-28,28268
840730,903191,1035,2010-07-29,21639
624923,771671,1583,2022-09-07,25090
16519,611061,2244,2014-11-28,34069
661545,268321,3341,2009-05-21,56118
97813,834319,1053,2020-06-16,24865
943909,207629,1773,2013-12-09,20556
873791,390318,3309,2023-03-13,46146
234912,587485,1071,2022-11-08,53896
500363,940600,1138,2014-08-13,23733
39070,810430,1070,2018-12-22,24479
859262,129315,736,2015-04-16,43179
271956,248740,178,2015-10-07,23899
838115,60333,1377,2012-02-29,39853
137534,397514,678,2012-01-01,25070
510470,392752,382,2020-06-08,27764
682139,712109,2087,2022-09-04,32099
741834,193507,1133,2015-02-16,27060
864884,257270,1642,2016-08-31,31975
266829,997196,1383,2023-03-05,33199
712827,407029,126,2004-02-13,35624
546585,610412,2601,2012-07-10,41175
7591,281204,1204,2021-10-01,23421
30425,569183,33,2021-06-19,24626
235844,358958,3135,2017-02-17,24943
901699,869767,3000,2019-06-29,20672
421485,424536,109,2021-07-10,41158
687425,27541,766,2023-10-27,24784
273334,584956,943,2019-11-23,42555
508226,518451,1524,2018-11-01,38498
796969,904849,1341,2011-04-08,36573
891606,579361,3620,2020-11-30,22710
450248,565083,1061,2023-04-30,24320
785491,703256,3318,2022-08-29,55399
722797,189762,3876,2022-09-04,21955
113680,150941,2579,2006-02-17,26005
931173,826437,255,2022-04-04,40552
883362,935653,965,2002-05-18,24640
47924,854016,3702,2016-09-16,44541
851936,393588,2198,2016-04-14,29594
972395,548768,1231,2014-01-08,37937
739255,713210,1583,2023-07-22,23671
458644,522069,859,2015-10-08,21560
653339,945424,675,2022-02-09,41202
54000,255207,1801,2023-07-16,31214
265615,569596,3837,2016-03-20,44454
350101,28921,2596,2014-08-05,35931
808075,739468,1943,2022-01-12,34306
76729,740225,1091,2019-07-31,35485
770935,907113,207,2022-07-19,40533
910770,901684,1572,2005-10-19,43092
742353,489013,396,2023-06-23,23833
393262,983567,3601,2020-04-09,20943
178624,857563,2440,2015-09-27,37256
264437,285912,1640,2020-10-21,36251
36892,771398,3607,2022-04-22,38883
156102,958422,2825,2022-07-13,41408
993653,546205,2934,2023-09-16,20671
862067,673122,3198,2005-06-08,31015
306043,976764,3533,2019-04-08,30224
481751,732519,1118,2019-09-30,23404
884369,998002,481,2018-02-11,35815
983109,384691,2815,2023-10-07,47779
666151,320424,512,2018-08-16,32436
148601,281846,842,2022-11-13,42956
872110,832234,3332,2012-02-12,55279
19637,856606,1545,2013-08-23,25484
390455,16771,1293,2022-09-15,20800
126597,861668,3414,2023-01-20,36465
398145,824395,3923,2007-01-24,30437
113897,407395,2908,2022-08-26,37773
167456,335709,1990,2023-11-07,25155
881230,834562,2940,2022-06-11,40762
141637,221481,1878,2022-11-28,42967
312890,343343,809,2015-04-05,36551
469837,20435,2776,2020-08-22,25815
79260,621734,2414,2014-02-27,29884
268881,98129,1862,2003-01-03,32554
209064,729635,2399,2007-10-08,39406
928486,756147,2940,2023-07-04,42577
318164,398812,1437,2020-06-03,32691
302112,515604,3958,2018-09-27,34926
227481,628038,1270,2023-04-26,38037
871003,17649,3115,2020-05-06,33737
699160,50844,1630,2021-09-05,24845
543043,709626,418,2023-12-06,37868
519796,352464,654,2020-10-24,37827
333113,21447,3430,2009-09-03,40131
615569,573599,3296,2022-09-08,25938
692708,739054,1246,2013-05-17,32144
70676,196515,2216,2016-02-02,26310
197790,614611,596,2022-05-22,45432
905125,461590,224,2020-02-11,38842
49907,504836,3867,2010-05-21,40121
962206,872138,2563,2007-04-26,38580
535726,436565,3780,2023-02-15,55367
747156,707551,13,2017-09-11,43871
486251,626010,1302,2014-09-07,38975
477713,693737,1417,2021-04-02,40099
453324,389940,1870,2022-06-04,40225
823755,4816,1,2016-09-30,25652
974413,936913,3193,2004-06-15,34835
544769,565880,2139,2015-06-23,38463
96140,436195,3636,2023-10-08,39810
854695,476145,1949,2020-12-30,35380
367234,251047,1770,2015-05-29,23463
253984,481932,1523,2012-11-25,56661
659360,40196,2835,2017-01-23,32492
364163,233149,3807,2010-10-26,23306
104593,483115,1412,2023-03-12,40602
767109,206478,3670,2023-05-08,36236
347427,168091,3347,2022-08-24,45266
44662,989599,3929,2020-02-24,21966
258005,685879,3857,2015-04-08,53846
174086,228831,991,2006-08-02,34386
810881,510076,3856,2016-07-07,24803
739225,679922,1346,2012-01-11,56948
694158,371818,3223,2023-02-21,34724
576065,767359,1973,2022-06-21,45077
467625,152951,2685,2013-08-03,36655
887628,914955,994,2015-10-07,33277
268921,239713,248,2011-08-24,27421
864308,262318,1427,2019-02-19,36813
143667,227975,112,2013-10-19,38287
203305,363780,3595,2016-10-08,26751
501849,698211,2709,2023-08-15,45067
749888,521381,2923,2022-05-11,45024
42938,846404,2952,2023-03-06,30792
171272,879343,3951,2014-10-26,43263
404468,866148,2671,2018-11-16,36909
335867,138195,2896,2019-03-19,55309
149880,194360,3513,2020-02-04,38543
465716,59037,103,2016-07-27,35629
625983,67593,2884,2010-04-17,38350
578683,151800,648,2014-08-17,30321
122040,465843,1357,2023-02-26,43069
867140,340104,67,2023-12-19,25154
237353,562004,850,2023-08-30,25287
21601,677808,1533,2019-09-06,38280
670684,976812,1850,2021-01-05,33630
540291,921467,1175,2022-02-22,34959
246107,337516,1603,2018-03-04,24098
708556,816393,397,2007-06-22,24743
393817,346369,1756,2020-05-13,32576
218748,995769,3361,2017-07-22,24368
915734,509529,494,2005-12-25,41569
588077,348477,3740,2009-05-26,24452
659385,391674,3195,2009-08-11,26085
923849,580739,3938,2014-05-22,29629
811592,584898,2141,2009-03-03,35104
194734,526098,974,2014-01-30,46152
450737,76706,1968,2023-06-09,25435
751623,835099,2628,2011-07-03,37980
709114,899715,1440,2014-04-17,32560
173955,974571,337,2022-09-24,26236
74362,175362,3127,2019-12-17,21896
758741,192689,1024,2023-02-28,43929
953834,277219,2530,2020-12-06,41215
162672,262031,820,2019-03-31,33428
412202,438675,1490,2012-06-15,24666
96135,502621,3724,2016-11-28,45354
995396,952443,434,2018-11-09,37822
843223,662579,3046,2020-11-05,38356
917246,186878,1349,2011-12-14,43640
852117,461620,3103,2022-12-17,57226
887511,718507,2904,2021-08-26,24611
746882,20213,3036,2023-08-07,28961
337823,687639,490,2017-05-24,42325
447805,951213,2061,2009-04-07,26398
632729,277369,1650,2023-04-14,36266
84830,423820,3465,2023-01-04,26411
148605,530379,913,2016-12-21,26490
448967,438925,3309,2020-12-30,36912
965550,90894,1289,2011-09-09,36900
942076,205921,1491,2022-01-07,35415
295410,705070,2890,2013-05-05,24290
210590,96866,2578,2012-07-07,37246
715788,292862,1272,2007-06-19,34923
906973,203978,2676,2023-02-03,47181
824147,877587,949,2019-09-02,27290
395459,672387,723,2022-04-01,32773
794544,633242,1179,2014-12-10,43678
656891,676296,2872,2006-06-11,21861
507673,438331,2295,2016-06-15,24317
383917,693310,1582,2023-02-05,23192
880091,930890,1441,2021-05-22,24312
137711,232391,614,2021-08-26,41298
945449,523542,1726,2021-05-29,29028
616928,250913,3818,2023-10-15,38313
413528,486775,389,2021-02-13,33481
50756,594601,3728,2020-01-13,53128
863657,554539,3225,2009-12-29,26515
340458,319139,1068,2022-01-13,38075
785911,339659,3402,2021-11-19,34281
377092,787903,1714,2021-06-23,39464
528038,328229,1124,2021-12-01,35381
366787,291823,1052,2009-12-21,23229
799879,631688,1787,2021-06-04,23344
73444,415706,633,2018-05-21,33173
167600,224056,939,2005-11-13,57734
985374,75016,1379,2018-09-04,28061
339066,616854,877,2014-03-01,45940
662318,553023,697,2007-02-08,27193
110167,732718,2082,2016-02-17,26312
595955,922699,2234,2023-01-06,37111
899128,717175,2478,2007-10-26,43432
308164,169216,101,2019-09-17,31708
326036,771602,3284,2023-12-04,21983
400338,224099,507,2019-06-20,29354
141683,980429,1166,2017-04-29,27518
223506,160200,1248,2021-07-08,26028
816117,645012,2287,2018-02-28,56884
562055,392386,2679,2023-04-17,37498
273855,38704,1011,2020-05-24,40740
903625,602843,886,2006-09-16,30308
14825,211667,1492,2021-03-02,24653
823621,883891,2284,2022-12-12,56602
300973,381901,844,2012-12-29,28108
807363,190127,465,2020-03-16,31089
967220,238459,613,2021-05-27,29100
178942,569819,2226,2016-09-08,37918
605718,926381,3015,2021-11-14,42516
736563,349022,1702,2021-02-12,33462
134846,923782,1911,2023-07-15,37242
58885,380167,2817,2017-01-01,23008
339755,645846,3979,2006-02-01,26774
621270,353206,9,2018-11-13,39306
157351,296879,294,2023-04-08,33401
897713,596396,1801,2023-07-29,29098
375377,972935,3470,2017-08-24,35634
462071,866683,672,2016-07-26,41241
385960,776386,2265,2010-01-30,40082
31835,836671,198,2017-09-29,36153
928805,733169,2623,2004-10-04,25434
149839,489225,3771,2022-04-02,35358
935063,763700,2235,2013-09-11,29079
42355,72576,2881,2016-01-25,34210
51768,572458,750,2013-09-05,34943
248833,641465,1268,2016-01-02,23293
933934,894070,3369,2023-03-07,26424
429095,316798,98,2015-04-01,28843
864024,176511,625,2008-05-13,38899
606604,370849,380,2023-08-28,25488
259005,658111,3569,2023-09-11,33259
822215,236997,2000,2021-06-21,28491
559393,204423,2641,2023-03-20,29594
101064,384976,1692,2016-03-12,45222
395234,454265,3807,2015-04-28,35237
860144,142591,3071,2016-04-20,28127
685636,235565,1037,2019-08-16,37611
935438,576544,1084,2022-06-12,44934
133824,201698,3305,2021-08-17,52730
549575,68532,2595,2019-08-10,35586
864163,113534,1202,2022-10-12,25014
980756,995026,2694,2005-09-26,39186
33906,217977,698,2006-11-10,57851
782844,950083,3769,2023-01-23,30853
629414,71782,3605,2022-03-24,40957
452651,836759,2633,2021-08-30,43016
541560,700740,1102,2016-01-31,38489
308480,669417,2427,2022-10-14,26186
588099,887255,302,2020-09-19,40618
707839,957097,1564,2018-08-11,24852
890264,774925,1748,2020-12-03,41944
457691,301713,2379,2017-12-16,38760
605467,844454,1830,2015-10-19,21725
984561,849208,3355,2023-10-14,29002
477080,260564,3158,2023-01-25,39504
949712,10597,3034,2009-04-28,39671
170167,786795,1844,2018-11-02,23328
158045,966564,2650,2019-08-16,20893
341082,960451,2540,2004-09-24,29230
235727,504895,1136,2016-09-17,23887
810932,287375,234,2017-06-16,40990
943510,638372,1996,2018-08-09,42182
712249,635512,1761,2015-10-23,34959
855787,917146,3297,2018-08-11,24585
916473,915186,3443,2013-03-18,35517
337006,647247,3718,2018-04-03,27574
200433,401244,595,2018-02-05,41000
688647,620630,351,2023-01-22,28737
408498,985163,1894,2019-10-14,43866
760077,725670,2461,2023-12-20,27991
997954,148580,3572,2019-05-22,29027
205203,153183,2464,2018-08-15,35465
952393,330110,1418,2021-05-06,42599
619891,43945,3203,2022-02-05,24624
297274,571031,2559,2016-05-13,24336
798622,926071,1575,2023-10-13,43399
972841,813902,3326,2018-06-28,21529
106287,174348,328,2018-12-08,55552
850028,875862,3975,2019-05-01,28883
230765,477309,3748,2019-02-17,23190
263409,674061,2987,2021-05-31,33793
144883,34977,1284,2023-03-26,42014
948029,455496,3262,2015-12-15,25782
520999,950303,157,2010-01-15,26246
658212,433098,3326,2014-09-01,28664
382122,159874,1243,2021-07-01,36867
315915,704238,759,2009-05-27,24398
825234,31206,1833,2012-02-20,36400
566342,517690,1307,2016-06-07,37848
277252,299702,3256,2018-03-13,41768
711717,878204,2641,2019-03-23,22784
592438,616131,959,2019-12-20,29378
563223,919178,789,2021-09-27,41657
43397,635220,541,2021-09-23,32208
895225,716222,2422,2019-03-08,38629
515464,221380,470,2019-11-11,39783
855746,302817,2758,2022-02-04,22293
481358,49376,395,2020-07-03,56807
978550,420241,2947,2020-12-17,35636
589644,996555,3412,2018-01-05,21430
677234,179902,2531,2022-02-26,34739
916181,407990,1309,2023-11-07,37930
829302,74506,3973,2012-01-15,38370
535215,936246,2600,2023-12-03,32547
892471,125603,2700,2020-12-21,39862
908335,926555,260,2021-07-30,43439
709409,960907,3387,2022-12-30,44250
736236,18664,1280,2007-05-03,28783
188763,215312,3989,2023-09-09,35495
490411,170386,2989,2016-10-31,43645
797578,966170,3759,2015-07-25,38939
47242,414463,49,2019-03-07,46150
687270,284455,333,2023-07-09,30121
379709,332331,506,2020-06-06,32599
662787,761854,491,2020-05-29,39970
424367,258908,869,2016-09-12,37875
331198,643136,627,2017-09-12,42731
631506,214629,1499,2020-08-20,34848
314800,137272,1154,2007-01-10,29559
766923,461902,3375,2023-10-13,27766
237485,345721,3056,2023-12-14,45632
738919,430107,460,2014-05-24,24149
419818,355473,1045,2023-02-28,28432
471023,407816,2626,2023-08-17,25477
978810,898975,1784,2018-10-03,34809
563633,188861,769,2021-10-14,44776
526944,86102,1764,2019-11-19,36357
954959,60166,1115,2012-10-24,26200
554018,179100,3452,2015-09-01,34928
985123,496565,2545,2023-01-17,41476
333190,859439,3403,2015-02-04,25024
612219,850807,3615,2014-06-16,25653
383937,261679,480,2019-06-18,28752
554152,532465,909,2014-01-08,21304
982763,918874,2588,2021-09-27,32049
194719,954844,2282,2019-10-04,29349
500622,437140,2206,2008-07-03,38285
838622,921191,1132,2016-09-14,24644
264701,310547,2104,2012-01-26,28653
834025,493235,3875,2019-01-18,43571
21003,247014,223,2017-03-12,53769
396959,10665,3884,2023-03-07,29297
210175,474377,888,2022-03-16,24574
869051,963855,1702,2019-05-03,24389
718609,697365,3642,2015-12-26,41179
908027,814969,1829,2016-05-08,40881
380284,25500,3243,2021-01-27,40819
427047,923767,1150,2023-09-12,35194
11620,2103,2043,2014-10-29,46147
486469,428693,240,2015-02-07,27036
936531,60528,515,2012-02-29,33239
444266,110209,3743,2023-09-14,42938
878805,933867,345,2017-07-08,34079
55696,364839,2851,2015-11-04,41391
973664,96557,1552,2022-09-08,56183
287234,535108,901,2018-11-29,55055
737513,797336,300,2015-08-25,38066
374194,401380,2403,2021-09-26,25683
837332,942319,560,2022-10-22,43468
332363,555761,1671,2019-02-05,20958
472797,16349,3613,2023-12-29,26726
713898,862507,2049,2014-11-07,37616
767875,570252,1411,2016-11-28,55092
322253,456943,965,2014-03-09,44395
853208,495547,3197,2021-01-24,39216
466498,332302,782,2011-09-12,36693
879754,692162,2227,2020-03-05,36243
264397,994606,555,2022-10-10,28657
579917,385214,1087,2017-08-26,40750
846714,259653,2656,2014-08-14,35563
773953,675199,3107,2014-11-07,41683
177019,476673,2373,2023-08-16,41818
515084,761583,142,2023-10-26,39696
640743,990844,2557,2023-11-09,33356
539113,620146,1936,2018-06-25,24552
251736,614863,1191,2018-09-08,24401
161087,498547,4,2023-02-19,41311
471533,927595,3218,2017-11-01,38148
816749,228037,2416,2011-10-12,32201
204138,83032,568,2022-05-15,24568
48313,951086,1304,2023-01-13,35410
747830,780002,853,2021-01-23,38199
66587,920575,186,2019-08-28,23400
889605,366535,1752,2022-02-26,29202
552867,18993,1872,2023-08-19,38148
20216,962350,3508,2019-08-31,38250
332536,726367,2387,2002-05-05,26111
772657,234394,310,2021-05-20,41876
568385,443341,2398,2019-02-24,47187
904319,826847,3697,2011-05-04,56661
88956,47315,430,2021-01-23,25319
113980,371694,3280,2023-12-22,45787
902224,809838,802,2013-10-17,27151
355487,841763,1113,2023-08-26,26752
457871,158575,2583,2023-06-07,26215
742199,427381,383,2022-02-24,38530
459520,739944,3324,2022-06-06,30350
200817,121886,3961,2023-04-09,40841
254996,598682,1335,2020-12-28,28560
919694,104847,2829,2021-09-25,41964
11811,806041,3429,2019-04-29,43235
789631,356169,64,2021-11-06,24837
523907,252989,879,2021-02-07,27254
860641,370645,622,2023-11-13,53399
284790,649101,61,2021-01-15,38810
338201,870849,703,2017-03-25,38477
826445,238892,841,2009-07-24,35463
442865,126651,3897,2016-08-30,41147
710745,518986,3017,2010-11-30,26943
414755,859543,2952,2012-04-07,30459
255693,482884,3361,2021-12-03,23154
739268,108037,707,2014-02-01,37455
747642,659904,1832,2017-03-21,36235
903518,747751,3228,2023-02-03,26863
152254,344937,1832,2017-02-11,22836
635374,65059,3927,2023-03-30,53654
820918,594532,1557,2020-04-19,28562
10173,497162,2442,2013-03-23,36299
987546,938768,901,2006-01-12,21288
311533,754508,766,2007-06-02,30027
64284,931343,3556,2010-01-12,25679
19430,785665,1950,2003-02-24,43341
403833,499570,1698,2008-11-30,26784
685366,368395,1600,2018-11-11,57935
752439,317839,1910,2021-12-10,35733
729589,407683,1732,2011-11-16,47697
139072,901259,2933,2022-03-03,25819
342507,577510,1211,2011-01-05,23134
174188,827311,848,2023-04-16,27828
668098,411225,1521,2011-12-28,43072
953639,73588,3880,2023-11-27,39661
99332,244054,1350,2023-12-17,21139
154808,137565,1713,2018-08-19,38023
205693,958542,2867,2020-05-21,26289
214141,78208,2356,2022-04-17,25847
23639,781307,3092,2019-02-26,55732
581611,614114,1709,2020-01-09,57641
61756,939240,1398,2005-08-25,36614
468863,31490,3862,2012-05-08,26163
400686,772532,1675,2009-06-14,24781
874857,878182,1212,2013-06-27,26514
606106,640227,1789,2018-09-18,41559
858149,96478,1786,2020-08-05,25504
191088,668523,3587,2022-08-06,30619
293844,529404,1810,2019-01-18,25687
891840,108608,3426,2013-07-22,24863
839397,870720,736,2023-06-23,45800
449315,266508,2773,2018-09-21,41655
724759,697956,2017,2023-01-16,30757
446355,489758,932,2008-11-02,20737
792835,523816,3359,2017-01-08,40444
930599,264425,3486,2015-10-30,40768
677078,945937,1647,2016-03-15,21373
484464,981752,1317,2018-07-27,23183
37981,594776,133,2022-10-27,43233
272361,848830,2861,2022-01-27,20730
958251,514543,1877,2021-07-27,45512
439051,68496,3442,2023-08-09,29397
142512,352854,943,2016-04-01,33440
830602,846126,389,2013-01-22,40657
264941,37131,2406,2015-08-02,29553
890786,115830,1984,2021-02-24,23506
510843,460140,3381,2012-09-29,37401
295027,611672,1969,2023-08-27,24511
873501,322157,3683,2009-12-20,37505
293885,676749,1928,2014-09-27,33160
347310,772297,600,2020-07-19,36224
322302,322668,3597,2022-04-18,42887
174895,198742,1071,2002-08-08,34728
695488,886583,1063,2022-03-08,37944
413464,823845,2064,2023-11-15,38677
481115,627476,722,2009-09-23,34844
554282,392021,1658,2023-08-25,41771
547016,866736,3686,2020-12-26,27443
67391,522219,166,2022-01-29,41833
822642,264355,3553,2007-10-26,29861
112840,198819,3758,2023-03-11,41407
115647,133484,2231,2019-04-29,22313
809985,636394,785,2013-05-28,27079
657074,530516,705,2021-11-15,35819
681870,189692,1672,2023-02-15,26249
197782,860856,1492,2021-06-29,25971
916098,937340,1802,2021-10-07,40682
590999,275176,3321,2022-06-01,33256
975817,747088,1441,2023-01-05,35296
218736,819790,1848,2014-06-12,26649
159457,584896,2,2016-04-05,36728
446041,94900,1791,2023-11-01,24408
84023,760513,1517,2023-10-03,26296
325704,295184,3746,2023-08-26,37592
861032,5270,3642,2022-12-24,26468
541517,120579,651,2019-07-15,24757
590577,410857,3991,2018-10-31,34068
130387,20553,107,2007-11-20,37754
858383,587062,78,2017-03-20,28485
835925,727706,3273,2023-04-07,26335
202134,484662,1107,2023-09-15,25964
947837,943481,2827,2022-03-03,40404
328427,620023,152,2007-08-23,41334
937857,240230,2132,2011-09-04,40484
794619,188076,3234,2020-05-11,36447
657842,660636,2858,2016-01-25,39350
494421,48381,993,2010-12-19,29894
636907,652142,3249,2020-07-21,38982
604248,970020,2579,2012-11-11,29321
238185,876882,1930,2007-05-22,23987
356699,131261,154,2023-07-16,56361
562641,640413,3969,2017-04-30,36460
8370,393804,1846,2020-03-30,35316
221905,941328,3911,2018-05-02,26557
156062,546624,464,2022-09-01,25286
166897,206231,2533,2020-11-12,38183
841684,132073,864,2014-11-15,24032
459929,977496,3064,2022-12-12,28838
784583,826936,3864,2023-02-28,57809
392684,481654,1690,2016-03-21,24978
824736,550619,1665,2023-08-04,37320
384807,456780,3485,2023-10-20,44740
409296,402114,1369,2014-12-01,43009
940868,92516,1309,2008-01-30,25104
456847,926235,2648,2023-06-14,41167
163366,439079,3824,2023-08-05,28890
677071,929946,958,2021-09-04,33452
694010,440316,3036,2021-11-23,46481
957689,244654,2906,2020-09-06,27475
254251,828126,616,2013-10-19,43741
272584,576465,2689,2018-07-30,42302
263513,900585,3020,2019-11-28,34810
734353,534830,61,2019-02-12,52723
659912,185484,1557,2015-05-24,35110
961733,104188,1470,2016-04-09,24098
115483,61926,3999,2014-03-08,35019
494368,897850,2311,2023-07-16,45422
762638,331,1778,2023-02-20,27811
133776,200421,2230,2023-06-12,41563
258824,759441,2518,2023-12-11,52753
741852,60387,1582,2020-04-02,38202
709179,570688,2426,2021-01-30,27943
873728,148456,2057,2023-10-09,33383
148615,999393,3342,2014-03-23,57150
217371,810919,1835,2006-08-12,29148
696848,33166,1566,2022-06-06,28225
286303,342723,449,2023-07-24,34273
359163,399185,677,2013-08-16,24914
223298,409913,2604,2020-11-03,25966
569230,522036,2917,2022-11-24,45403
225599,369802,1955,2023-11-28,23602
359946,556535,2466,2021-07-08,24086
347313,437184,2801,2016-03-24,40987
288025,680716,3321,2019-11-09,38780
683656,12168,257,2009-04-09,39342
715222,844164,65,2023-07-15,27837
773389,330036,1579,2016-06-06,33270
248184,525087,2018,2003-01-26,40308
657780,204991,1838,2021-08-26,36259
340862,452902,1424,2020-08-11,37734
907886,697943,1563,2023-07-09,29120
527161,377983,3215,2017-04-19,39570
704915,422878,23,2023-03-31,26658
445660,918612,905,2021-12-20,26684
303727,148708,2157,2020-10-01,34142
278288,318270,2225,2023-12-26,40351
974977,439735,1471,2005-10-27,38549
299683,689490,1320,2023-12-09,26132
518354,525301,351,2019-05-15,43437
609321,723019,1477,2023-06-06,32663
794488,862840,3259,2017-12-01,33606
1457,174333,3701,2022-07-31,41167
367239,553142,2750,2022-05-31,39965
42592,779597,74,2012-08-29,41663
599017,467575,538,2021-11-12,21195
703953,347445,2976,2023-03-03,22656
594711,927068,1659,2022-03-15,53863
870340,823536,1800,2020-01-15,22848
474282,72139,1531,2022-01-16,41643
543031,150938,1966,2015-11-06,40099
842175,147108,763,2007-07-20,42580
649014,920411,2792,2023-06-06,20939
750484,802075,1433,2011-06-09,27088
742363,681844,1253,2014-07-20,29506
306595,173345,2192,2013-12-23,29510
325697,351330,1860,2012-03-18,39483
686085,625216,3221,2019-10-23,24759
977736,773197,545,2023-01-01,44754
43968,28977,3172,2018-09-12,56562
113170,897166,3450,2020-03-15,40227
3671,158718,3231,2018-07-19,36913
564094,829934,1137,2014-12-19,23721
184351,451291,205,2020-09-09,24290
927693,530862,2280,2021-01-28,43596
528407,550659,552,2023-04-04,36097
295130,625185,2164,2015-11-10,44051
622470,227452,1303,2020-08-05,38712
756247,802441,280,2014-07-02,32614
161361,422432,1142,2023-09-27,23298
920922,759521,158,2023-09-25,39442
980312,379798,1293,2019-11-12,27854
817771,880439,3823,2023-05-20,37941
276710,412373,3859,2019-05-14,34387
714847,684292,250,2022-02-28,36708
285687,223034,3532,2023-02-09,34176
458955,236979,3396,2022-03-12,25856
321491,176306,600,2020-12-23,36764
626773,321126,1254,2011-10-30,28389
446620,145035,2577,2020-07-07,38926
817395,169410,1562,2022-04-23,24279
674644,851956,242,2021-11-30,34085
375791,282510,1034,2019-12-03,21978
774324,128491,471,2007-01-19,38997
183532,475961,1500,2005-12-14,36642
709734,855764,3039,2020-10-20,55309
683578,545231,1370,2020-08-21,21882
173424,520018,639,2021-07-21,28608
601689,613058,117,2010-11-25,37841
757881,150523,271,2017-12-27,39911
989337,492131,2984,2023-10-22,44384
711506,647458,708,2023-02-02,44940
725497,476067,3637,2002-07-21,39531
308244,873534,1083,2015-11-19,40025
717373,953845,3891,2014-07-16,26964
284187,204955,495,2023-07-14,23526
217085,723884,46,2015-11-26,42092
498280,903495,426,2022-03-21,24922
69044,449915,2111,2022-06-12,32163
978909,991084,1106,2020-05-24,35125
633452,78356,2654,2008-12-05,40892
258590,748744,1237,2009-03-03,55586
289638,123397,124,2013-05-15,21740
137176,440942,1043,2022-11-17,24065
669979,936219,3188,2023-02-05,37568
666732,143539,252,2020-03-13,21977
549250,414267,18,2007-05-10,42759
797411,629606,3719,2014-10-26,38105
71812,629636,2005,2016-11-23,29623
334119,228963,401,2023-08-06,42714
849211,120994,3176,2019-07-21,21845
220696,530181,173,2012-08-24,25381
686863,235156,436,2023-07-06,35216
616725,127222,2167,2002-04-01,27380
411131,654131,2191,2022-01-27,41320
108594,821175,215,2014-05-29,34844
722590,394377,1076,2021-01-08,39288
843319,840652,3227,2012-09-28,42651
248202,824282,3831,2018-04-30,47388
13681,414741,2389,2016-06-14,55312
534007,53548,1378,2022-06-23,22731
480552,449290,3220,2013-04-07,22869
179494,617122,1776,2019-03-09,25890
499872,761802,2831,2023-11-23,47085
